Title,cover_date,subject_area
"Furofuran lignans as a new series of antidiabetic agents exerting α-glucosidase inhibition and radical scarvenging: Semisynthesis, kinetic study and molecular modeling",2019-06-01,"BIOC, BIOC, PHAR, CHEM"
Factors influencing colostrum consumption by piglets and their relationship with survival and growth in tropical climates,2019-06-01,"AGRI, VETE"
Antigen host response differences between the animal-type strain and human-clinical Pythium insidiosum isolates used for serological diagnosis in Thailand,2019-06-01,MEDI
Enhanced Bone Defect Repair by Polymeric Substitute Fillers of MultiArm Polyethylene Glycol-Crosslinked Hyaluronic Acid Hydrogels,2019-06-01,"BIOC, CENG, MATE, MATE, MATE"
Natural anticoagulant deficiencies in Thais: A population-based study,2019-06-01,MEDI
Integrated catalytic hydrodeoxygenation of Napier grass pyrolysis vapor using a Ni2P/C catalyst,2019-06-01,"CHEM, ENER"
Tunable size and shape of conductive poly(N-methylaniline) based on surfactant template and doping,2019-06-01,"MATE, CHEM, MATE"
Precision medicine in Thailand,2019-06-01,"BIOC, MEDI"
Prophylactic allergen immunotherapy with Der p 2 prevents murine asthma by regulating lung GM-CSF,2019-06-01,"MEDI, IMMU"
The normal tissue complication probability model-based approach considering uncertainties for the selective use of radiation modality in primary liver cancer patients,2019-06-01,"MEDI, MEDI, MEDI"
Ca–Mg–Al ternary mixed oxides derived from layered double hydroxide for selective etherification of glycerol to short-chain polyglycerols,2019-06-01,"EART, EART"
Increasing the percutaneous absorption and follicular penetration of retinal by topical application of proretinal nanoparticles,2019-06-01,"BIOC, PHAR"
Low susceptibility of asunaprevir towards R155K and D168A point mutations in HCV NS3/4A protease: A molecular dynamics simulation,2019-06-01,"CHEM, CHEM, COMP, MATE"
Potential of near infrared spectroscopy as a rapid method to detect aflatoxins in brown rice,2019-06-01,CHEM
A review of underlying reasons for intergranular cracking for a variety of failure modes and materials and examples of case histories,2019-06-01,"MATE, ENGI"
Correlation between genotypes and geographic distribution of Entamoeba nuttalli isolates from wild long-tailed macaques in Central Thailand,2019-06-01,"IMMU, AGRI, BIOC, BIOC, MEDI, MEDI"
Insect assemblages attacking seeds and fruits in a rainforest in Thailand,2019-06-01,"AGRI, AGRI"
Catalytic upgrading of bio-oils over high alumina zeolites,2019-06-01,ENER
"Paranoid schizophrenia and methamphetamine-induced paranoia are both characterized by a similar LINE-1 partial methylation profile, which is more pronounced in paranoid schizophrenia",2019-06-01,"MEDI, NEUR"
Phenolic enrichment of Ma-Kieng seed extract using absorbent and this enriched extract application for safety control of fresh-cut cantaloupe,2019-06-01,AGRI
Effectiveness of antimalarial interventions in Nigeria: Evidence from facility-level longitudinal data,2019-06-01,MEDI
The effect of direct hemoperfusion with polymyxin B immobilized cartridge on meropenem in critically ill patients requiring renal support,2019-06-01,MEDI
Impact of parity and housing conditions on concentration of immunoglobulin G in sow colostrum,2019-06-01,"VETE, AGRI"
High anatase purity of nitrogen-doped TiO 2 nanorice particles for the photocatalytic treatment activity of pharmaceutical wastewater,2019-06-01,"CHEM, PHYS, PHYS, PHYS, MATE"
Synergistic heterozygosities beyond energy-related metabolic pathways as the mechanism of recurrent rhabdomyolysis,2019-06-01,"BIOC, BIOC, BIOC"
Obstructive sleep apnea as a risk factor for preeclampsia–eclampsia,2019-06-01,"MEDI, MEDI"
"Methamphetamine (MA) Use Induces Specific Changes in LINE-1 Partial Methylation Patterns, Which Are Associated with MA-Induced Paranoia: a Multivariate and Neuronal Network Study",2019-06-01,"NEUR, NEUR"
Quality of life after spinal cord injury in Thai individuals: A mixed-methods study,2019-06-01,HEAL
Stability of Retained Soils Behind Underground Walls with an Opening Using Lower Bound Limit Analysis and Second-Order Cone Programming,2019-06-01,"ENGI, EART, AGRI, EART"
Quantitative evaluation of skin shrinkage associated with non-invasive skin tightening: a simple method for reproducible linear measurement using microtattoos,2019-06-01,"MEDI, MEDI"
The potential use of gentamicin sulfate-loaded poly(l-lactic acid)-sericin hybrid scaffolds for bone tissue engineering,2019-06-01,"CHEM, PHYS, MATE, MATE"
The never changing story: Eight decades of the government public relations department of Thailand,2019-06-01,"SOCI, BUSI, BUSI"
Anonymity and commitment: how do Kierkegaard and Dreyfus fare in the era of Facebook and “post-truth”?,2019-06-01,"ARTS, COMP, COMP"
Phase stability of two-dimensional monolayer As1-x Px solid solutions revealed by a first-principles cluster expansion,2019-05-30,"MATE, PHYS"
A large number of cerebral microbleeds in CADASIL patients presenting with recurrent seizures: A case report,2019-05-30,MEDI
"Assisted reproduction in Nile tilapia Oreochromis niloticus: Milt preservation, spawning induction and artificial fertilization",2019-05-30,AGRI
Targeting high transcriptional control activity of long mononucleotide A-T repeats in cancer by Argonaute 1,2019-05-30,BIOC
Internal branding and employees’ brand outcomes: do generational differences and organizational tenure matter?,2019-05-30,"SOCI, BUSI, BUSI"
Classification of titanium microstructure with fully convolutional neural networks,2019-05-29,PHYS
Test case generation for WS-BPEL from a static call graph,2019-05-29,PHYS
Classification of pulmonary tuberculosis lesion with convolutional neural networks,2019-05-29,PHYS
MHCSeqNet: A deep neural network model for universal MHC binding prediction,2019-05-28,"BIOC, BIOC, BIOC, COMP, MATH"
"Lowered PON1 activities are strongly associated with depression and bipolar disorder, recurrence of (hypo)mania and depression, increased disability and lowered quality of life",2019-05-28,"MEDI, NEUR"
Developing-Economy preferences for imported organic food products,2019-05-27,"BUSI, BUSI"
Preface,2019-05-24,"COMP, COMP, COMP, COMP"
Patient food delivery error in the hospital: A case study in Thailand,2019-05-24,"COMP, COMP, COMP, COMP"
Influence of CYP3A5 and SLCO1B1 polymorphisms on atazanavir/r concentrations in Thai HIV-infected patients,2019-05-24,"BIOC, BIOC, PHAR"
"Tetrandraxanthones A-I, Prenylated and Geranylated Xanthones from the Stem Bark of Garcinia tetrandra",2019-05-24,"CHEM, BIOC, PHAR, PHAR, PHAR, MEDI, CHEM"
Amperometric Detection of the Urinary Disease Biomarker p-HPA by Allosteric Modulation of a Redox Polymer-Embedded Bacterial Reductase,2019-05-24,"CENG, PHYS, CENG, CENG"
3D Capillary-Driven Paper-Based Sequential Microfluidic Device for Electrochemical Sensing Applications,2019-05-24,"CENG, PHYS, CENG, CENG"
Association of NTCP polymorphisms with clinical outcome of hepatitis B infection in Thai individuals,2019-05-22,"BIOC, MEDI"
Search for associated production of a Higgs boson and a single top quark in proton-proton collisions at s =13 TeV,2019-05-21,PHYS
"Recent advances in non-metals-doped TiO2 nanostructured photocatalysts for visible-light driven hydrogen production, CO2 reduction and air purification",2019-05-21,"ENER, ENER, PHYS, ENER"
Post-synthetic Mechanochemical Incorporation of Al-Species into the Framework of Porous Materials: Toward More Sustainable Redox Chemistries,2019-05-20,"CHEM, ENVI, CENG, ENER"
Resistant Maltodextrin and Metabolic Syndrome: A Review,2019-05-19,"MEDI, NURS"
First trimester 3D ultrasound placental volume for predicting preeclampsia and/or intrauterine growth restriction,2019-05-19,MEDI
New 2-arylbenzofurans from the root bark of Artocarpus gomezianus and their α-glucosidase inhibitory activity,2019-05-19,"CHEM, BIOC, AGRI, CHEM"
Nutritional anemia predominant form of anemia in educated young Thai women,2019-05-19,"SOCI, ARTS, MEDI"
The global compacts and the dilemma of children in immigration detention,2019-05-18,"SOCI, ENVI, SOCI"
Clitoria ternatea Flower Petal Extract Inhibits Adipogenesis and Lipid Accumulation in 3T3-L1 Preadipocytes by Downregulating Adipogenic Gene Expression,2019-05-17,"CHEM, CHEM, BIOC, PHAR, PHAR, CHEM, CHEM"
Mechanism of Wax Deposition on Cold Surfaces: Gelation and Deposit Aging,2019-05-16,"CENG, ENER, ENER"
Janus electrochemistry: Simultaneous electrochemical detection at multiple working conditions in a paper-based analytical device,2019-05-16,"CHEM, BIOC, ENVI, CHEM"
Minimized Financial Losses Due to Interruptions and Voltage Sags with Consideration of Investment Cost,2019-05-15,"COMP, ENER, ENGI"
Three-level Classification of Air Conditioning Energy Consumption for Building Energy Management System Using Data Mining Techniques,2019-05-15,"COMP, ENER, ENGI"
Circulating turbulent fluidized bed regime on flow regime diagram,2019-05-15,CENG
Process simulation of bio-dimethyl ether synthesis from tri-reforming of biogas: CO2 utilization,2019-05-15,"ENGI, ENGI, ENVI, ENGI, ENGI, ENGI"
InSb/InAs quantum nano-stripes grown by molecular beam epitaxy and its photoluminescence at mid-infrared wavelength,2019-05-15,"PHYS, CHEM, MATE"
Metal ion chemosensors based on diaza-18-crown-6 coupling with azobenzene dye,2019-05-15,"CHEM, PHYS, PHYS, CHEM"
Finite element analysis of tensile and puncture behaviours of geosynthetic cementitious composite mat (GCCM),2019-05-15,"MATE, ENGI, ENGI, ENGI"
"Whole exome sequencing revealed mutations in FBXL4, UNC80, and ADK in Thai patients with severe intellectual disabilities",2019-05-15,BIOC
Hotel Service Quality Factors among Different Cultures,2019-05-14,"ENGI, DECI"
Final Electrical Test Process Enhancement for Integrated Circuits,2019-05-14,"ENGI, DECI"
Inventory Management System Development in a Flexible Printed Circuit Board Manufacturer,2019-05-14,"ENGI, DECI"
Automobile Cluster Pointer Defect Detection System using Adaptive Intensity Adjustment,2019-05-14,"ENGI, DECI"
Warehouse Management Improvement for a Textile Manufacturer,2019-05-14,"ENGI, DECI"
Improvement of Telematics Solution for Motor Insurance in Thailand by 5D Innovation Development Process,2019-05-14,"ENGI, DECI"
"Using the ""red Bottle"" Experiment for the Visualization and the Fast Characterization of Gas-Liquid Mass Transfer",2019-05-14,"CHEM, SOCI"
Factors affecting the mechanical properties variation after annealing of cold rolled steel sheet,2019-05-13,"ENVI, ENER, EART"
Prototype of horizontal bio-trickling air scrubber (HBAS) for ammonia removal in swine farm,2019-05-10,"ENVI, EART"
A Self-Evaluation Tools for the Assessment of Nuclear Forensic Capability,2019-05-10,PHYS
Search for an Lμ − Lτ gauge boson using Z → 4μ events in proton-proton collisions at s=13 TeV,2019-05-10,PHYS
Measurement and interpretation of differential cross sections for Higgs boson production at s=13TeV,2019-05-10,PHYS
Search for a W′ boson decaying to a τ lepton and a neutrino in proton-proton collisions at s=13TeV,2019-05-10,PHYS
Variation of Precipitable Water Vapor derived from GNSS CORS Observations in Thailand,2019-05-08,"ENVI, ENER, EART"
Evolution of organellar genes of chlorophyte algae: Relevance to phylogenetic inference,2019-05-06,MULT
"Colorimetric N-butyl-3,6-diamidecarbazole-based chemosensors for detection of fluoride and cyanide anions",2019-05-05,"CHEM, PHYS, PHYS, CHEM"
Supplementing multi-functional groups to polysulfone membranes using Azadirachta indica leaves powder for effective and highly selective acid recovery,2019-05-05,"ENVI, ENVI, ENVI, ENVI, ENVI"
A study of farmer’s decision and incentive scheme to reduce highland maize farming in Thailand,2019-05-04,"AGRI, ECON"
Update on the Natural Course of Fistulizing Perianal Crohn's Disease in a Population-Based Cohort,2019-05-04,"MEDI, MEDI"
Comparative study of using different ionosphere models in Thailand for single-frequency GNSS users,2019-05-04,"ENGI, EART, EART"
Does principal leadership make a difference in teacher professional learning? A comparative study China and Thailand,2019-05-04,SOCI
Governance mechanism of state enterprises in Thailand: the roles of the board of directors and the firm’s performance,2019-05-04,"SOCI, SOCI"
"Corrigendum for ”Finite Element Analysis of Undrained Stability of Cantilever Flood Walls” (International Journal of Geotechnical Engineering, (2017), 11, 4, (355-367), 10.1080/19386362.2016.1222044)",2019-05-04,"ENVI, EART, AGRI"
Correlated optical and structural analyses of individual GaAsP/GaP core-shell nanowires,2019-05-03,"CENG, CHEM, MATE, ENGI, ENGI, ENGI"
Phase-Change Hyperbolic Heterostructures for Nanopolaritonics: A Case Study of hBN/VO 2,2019-05-03,"MATE, ENGI, ENGI"
Winning CSR strategies for the talent war,2019-05-03,"BUSI, SOCI"
An improvement of a non-uniform bound for combinatorial central limit theorem,2019-05-03,MATH
"Effect of an information technology integrated health education program on blood pressure level of adults with uncontrolled hypertension in a private hospital in Bangkok, Thailand",2019-05-01,"SOCI, MEDI, MEDI, MEDI"
The efficacy of blind versus real-time ultrasound-guided percutaneous renal biopsy in developing country,2019-05-01,MEDI
Representations of single women in Thai films: The reproduction of patriarchy ideology,2019-05-01,"ARTS, SOCI"
An Interoperable Building Energy Management System with IEEE1888 Open Protocol for Peak-Load Shaving,2019-05-01,"COMP, COMP, ENER, ENER, ENGI, MATH"
A Control Methodology of Inverter-Based Battery Energy Storage System for AC Microgrid,2019-05-01,"COMP, COMP, ENER, ENER, ENGI, MATH"
Smart Street Lighting System with Networking Communication,2019-05-01,"COMP, COMP, ENER, ENER, ENGI, MATH"
Influencing factors of Japanese visitors and non-visitors in visiting Thailand: A segmentation analysis,2019-05-01,"ENGI, BUSI"
Morphological characterization of blood cells in five important estuarine fish species in Thailand during juvenile stages,2019-05-01,"PHAR, ENVI"
Optimization conditions for increasing cation exchange capacity of coal fly ash zeolite modified with chitosan using box-behnken design,2019-05-01,"PHAR, ENVI"
Decolorization of reactive black 5 from synthetic dye wastewater by fenton process,2019-05-01,"PHAR, ENVI"
Molecular Beam Epitaxial Growth of InSb and AlSb Heterostructure on InSb Substrates,2019-05-01,"ENGI, ENGI, MATE, MATE, PHYS"
Effects of neurobic exercise on cognitive function and serum brain-derived neurotrophic factor in the normal to mild cognitive impaired older people: A randomized control trial,2019-05-01,MULT
Natural gonadal compartmentalizing of economical important Hemiramphus far from Thailand by visual observation and histological technique,2019-05-01,MULT
Validity and reliability of the thai version of the cardiac depression scale among thai cardiac patients,2019-05-01,MULT
Phylogeography of the freshwater bivalve genus Ensidens (Unionidae) in Thailand,2019-05-01,"AGRI, AGRI"
Conjugated biopolymer-assisted the binding of polypropylene toward single-walled carbon nanotube: A molecular dynamics simulation,2019-05-01,"CHEM, MATH, MATE, BIOC, PHYS"
The reason why we can’t use cassava leaf for commercial purpose in Thailand,2019-05-01,"COMP, ENGI, ENGI, ENGI"
Amyloid-β aggregation inhibitors from Clerodendrum inerme L. Gaertn,2019-05-01,MULT
Overweight and obesity as protective factors in severe falciparum Malaria,2019-05-01,"MEDI, MEDI"
Vascular dysfunction in breast cancer patients receiving anthracycline chemotherapy: A cross-sectional study,2019-05-01,MEDI
Accuracy of clinical risk scores in predicting post-rtPA intracerebral hemorrhage in a Thai cohort,2019-05-01,MEDI
Heart failure council of Thailand (HFCT) 2019 heart failure guideline: Advanced heart failure,2019-05-01,MEDI
Ethnic variation of colonic polyps,2019-05-01,MEDI
"Nitrate contamination in groundwater in sugarcane field, Suphan Buri Province, Thailand",2019-05-01,"ENGI, BUSI"
Ultrasound visualization of the anatomy relevant for lumbar plexus block: Comparison of the paramedian transverse and Shamrock scan technique,2019-05-01,MEDI
Extreme Debris Disk Variability: Exploring the Diverse Outcomes of Large Asteroid Impacts during the Era of Terrestrial Planet Formation,2019-05-01,"PHYS, EART"
Search for a low-mass τ − τ + resonance in association with a bottom quark in proton-proton collisions at √s = 13 TeV,2019-05-01,PHYS
Industry 4.0: A solution towards technology challenges of sustainable business performance,2019-05-01,SOCI
Expression of a stress-responsive gene cluster for mycosporine-2-glycine confers oxidative stress tolerance in Synechococcus elongatus PCC7942,2019-05-01,"IMMU, BIOC, BIOC"
"Patch metrics of roosting site selection by Lyle's flying fox (Pteropus lylei Andersen, 1908) in a human-dominated landscape in Thailand",2019-05-01,"AGRI, ENVI, AGRI"
"Non-oral, aerobic, Gram-negative bacilli in the oral cavity of Thai HIV-positive patients on Highly-active anti-retrovirus therapy medication",2019-05-01,MEDI
"Validation of a self-report adherence measurement tool among a multinational cohort of children living with HIV in Kenya, South Africa and Thailand",2019-05-01,"MEDI, MEDI"
Unintentional pediatric trauma in the emergency department,2019-05-01,MEDI
Tensor network analysis of critical coupling in two dimensional ϕ 4 theory,2019-05-01,PHYS
Modelling population dynamics and seasonal movement to assess and predict the burden of melioidosis,2019-05-01,"MEDI, MEDI"
"Prototheca paracutis sp. nov., a novel oleaginous achlorophyllous microalga isolated from a mangrove forest",2019-05-01,AGRI
Determinants of giving birth in a health facility; analysis of three Pakistan demographic health surveys,2019-05-01,MEDI
"Fuzzy AHP integrated with GIS analyses for drought risk assessment: A case study from Upper Phetchaburi River Basin, Thailand",2019-05-01,"SOCI, BIOC, AGRI, ENVI"
"Search for supersymmetry in events with a photon, jets, b -jets, and missing transverse momentum in proton–proton collisions at 13 Te",2019-05-01,"ENGI, PHYS"
Blood leukocyte LINE-1 hypomethylation and oxidative stress in knee osteoarthritis,2019-05-01,MULT
Combinations of single-top-quark production cross-section measurements and |f LV Vtb| determinations at √s = 7 and 8 TeV with the ATLAS and CMS experiments,2019-05-01,PHYS
Finding the best effective way of treatment for rapid I-131 turnover Graves’ disease patients A randomized clinical trial,2019-05-01,MEDI
Combined measurements of Higgs boson couplings in proton–proton collisions at √s=13Te,2019-05-01,"ENGI, PHYS"
T-duality equivalences beyond string theory,2019-05-01,PHYS
An Ssd1 homolog impacts trehalose and chitin biosynthesis and contributes to virulence in Aspergillus fumigatus,2019-05-01,"IMMU, BIOC"
"Micromonospora caldifontis sp. nov., isolated from hot spring soil",2019-05-01,"IMMU, AGRI"
Momentum space conformal three-point functions of conserved currents and a general spinning operator,2019-05-01,PHYS
Measurement of inclusive very forward jet cross sections in proton-lead collisions at √sNN = 5.02 TeV,2019-05-01,PHYS
Projection of future precipitation extremes across the Bangkok Metropolitan Region,2019-05-01,MULT
Effect of cetyltrimethylammonium bromide on the biosorption of acid blue 25 onto bengal gram fruit shell,2019-05-01,"ENVI, ENGI, ENVI"
Adsorption of acid blue 25 from aqueous solution using zeolite and surfactant modified zeolite,2019-05-01,"ENVI, ENGI, ENVI"
Measurement of the energy density as a function of pseudorapidity in proton–proton collisions at √s=13TeV,2019-05-01,"ENGI, PHYS"
Occurrence of seasonal water replacement in mangrove soil and the trunk growth response of Avicennia alba related to salinity changes in a tropical monsoon climate,2019-05-01,AGRI
Does reviewing fasting plasma glucose results patterns before glycosylated hemoglobin testing in type-2 diabetic patients lead to better testing decision?,2019-05-01,"MEDI, MEDI"
Pain duration and intensity are related to coexisting pain and comorbidities present in temporomandibular disorder pain patients,2019-05-01,"DENT, MEDI, MEDI"
Natural Thermoresponsive Rice Granules as Biocompatible Drug Carriers,2019-05-01,"CHEM, CENG"
"Life after 90: Predictors of mortality and performance of the ACS-NSQIP risk calculator in 4,724 nonagenarian patients undergoing emergency general surgery",2019-05-01,"MEDI, MEDI"
"Measurement of the t t ¯ production cross section, the top quark mass, and the strong coupling constant using dilepton events in pp collisions at √s=13Te",2019-05-01,"ENGI, PHYS"
Factorials and the finite sequences of sets,2019-05-01,MATH
Simultaneous determination of β-agonists by UHPLC coupled with electrochemical detection based on palladium nanoparticles modified BDD electrode,2019-05-01,"CHEM, CENG, CHEM"
"Volatile Chemical Composition, Antibacterial and Antifungal Activities of Extracts from Different Parts of Globba schomburgkii Hook.f.",2019-05-01,"CENG, BIOC, CHEM, BIOC, BIOC"
Long-term growth in children with posterior urethral valves,2019-05-01,"MEDI, MEDI"
Standards of diagnostic colonoscopy for early-stage neoplasia: Recommendations by an Asian private group,2019-05-01,"MEDI, MEDI"
Osteitis in Chronic Rhinosinusitis,2019-05-01,"MEDI, IMMU, MEDI"
Chrysotobibenzyl inhibition of lung cancer cell migration through Caveolin-1-dependent mediation of the integrin switch and the sensitization of lung cancer cells to cisplatin-mediated apoptosis,2019-05-01,"BIOC, PHAR, PHAR, PHAR, MEDI"
Differential efficacy of combined phacoemulsification and endocyclophotocoagulation in open-angle glaucoma versus angle-closure glaucoma,2019-05-01,MEDI
Periostin plays role in force-induced stem cell potential by periodontal ligament stem cells,2019-05-01,BIOC
Complications and accuracy of computed tomography-guided transthoracic needle biopsy in patients over 80 years of age,2019-05-01,"MEDI, MEDI"
"Efficacy of Baricitinib in the Treatment of Chilblains Associated With Aicardi-Goutières Syndrome, a Type I Interferonopathy",2019-05-01,"MEDI, MEDI, IMMU"
Female-restricted syndromic intellectual disability in a patient from Thailand,2019-05-01,"BIOC, MEDI"
Gene expression profiling of Jagged1-treated human periodontal ligament cells,2019-05-01,"MEDI, DENT"
"Effect of supplementing the laying hen diets with choline, folic acid, and vitamin B12 on production performance, egg quality, and yolk phospholipid",2019-05-01,"AGRI, VETE"
Measurement properties of patient-reported outcome measures in radiotherapy-induced trismus,2019-05-01,"MEDI, DENT, MEDI, BIOC, DENT"
"Blood glucose, amino acid profiles and nutrient transporter gene expressions in the small intestine of low and normal birthweight piglets during the early suckling period",2019-05-01,"AGRI, VETE"
Pyrolysis of Millettia (Pongamia) pinnata waste for bio-oil production using a fly ash derived ZSM-5 catalyst,2019-05-01,"CHEM, ENER"
Phase stabilities and vibrational analysis of hydrogenated diamondized bilayer graphenes: A first principles investigation,2019-05-01,"CHEM, MATE"
In situ catalytic pyrolysis of Jatropha wastes using ZSM-5 from hydrothermal alkaline fusion of fly ash,2019-05-01,"CHEM, ENER"
Compact buds with biphasic differentiation and calcitonin-expressing neuroendocrine cells—previously unrecognized structures of thyroglossal duct unveiled by immunohistochemistry,2019-05-01,"MEDI, BIOC, BIOC"
Intra-Articular Tranexamic Acid Mitigates Blood Loss and Morphine Use After Total Knee Arthroplasty. A Randomized Controlled Trial,2019-05-01,MEDI
New approaches to monitor semi-volatile organic compounds released during coffee roasting using flow-through/active sampling and comprehensive two-dimensional gas chromatography,2019-05-01,AGRI
State-community property-rights sharing in forests and its contributions to environmental outcomes: Evidence from Thailand's community forestry,2019-05-01,"SOCI, ECON"
Transthyretin Amyloidosis Mimicking Obstructive Hypertrophic Cardiomyopathy: A Great Imitator,2019-05-01,"MEDI, MEDI"
Der p 1-specific regulatory T-cell response during house dust mite allergen immunotherapy,2019-05-01,"MEDI, IMMU"
"Optimal strategies of siting, sizing, and scheduling of BESS: Voltage management solution for future LV network",2019-05-01,ENGI
Revisit Roles of HTA on Drug Policy in Universal Health Coverage in Thailand: Where Are We? And What Is Next?,2019-05-01,"ECON, PHAR, MEDI"
"Impacts of salinity level and flood irrigation on Cd mobility through a Cd-contaminated soil, Thailand: experimental and modeling techniques",2019-05-01,"EART, EART"
"Clinical manifestations, treatment outcomes, and prognostic factors of pediatric anti-NMDAR encephalitis in tertiary care hospitals: A multicenter retrospective/prospective cohort study",2019-05-01,"MEDI, NEUR, MEDI"
Catalytic hydrotreatment of pyrolysis-oil with bimetallic Ni-Cu catalysts supported by several mono-oxide and mixed-oxide materials,2019-05-01,ENER
Laundry Detergency of Solid Nonparticulate Soil or Waxy Solids: Part II. Effect of the Surfactant Type,2019-05-01,"CENG, CHEM, MATE"
A pH optical and fluorescent sensor based on rhodamine modified on activated cellulose paper,2019-05-01,CHEM
ALK-positive histiocytosis: an expanded clinicopathologic spectrum and frequent presence of KIF5B-ALK fusion,2019-05-01,MEDI
The aspartate aminotransferase/platelet count ratio index (APRI) in dengue,2019-05-01,"IMMU, MEDI"
"Cortico-anorectal, Spino-anorectal, and Cortico-spinal Nerve Conduction and Locus of Neuronal Injury in Patients With Fecal Incontinence",2019-05-01,"MEDI, MEDI"
"Evidence of pandemic H1N1 influenza exposure in dogs and cats, Thailand: A serological survey",2019-05-01,"MEDI, IMMU, VETE, MEDI, MEDI"
Anatomical variations of anterior ethmoidal artery and their significance in endoscopic sinus surgery: a systematic review,2019-05-01,"MEDI, MEDI, MEDI, MEDI"
Anatomical variations of anterior ethmoidal artery at the ethmoidal roof and anterior skull base in Asians,2019-05-01,"MEDI, MEDI, MEDI, MEDI"
"Independent and additive effects of PNPLA3 and TM6SF2 polymorphisms on the development of non-B, non-C hepatocellular carcinoma",2019-05-01,MEDI
Use of Combined Botulinum Toxin and Physical Therapy for Treatment Resistant Congenital Muscular Torticollis,2019-05-01,"MEDI, MEDI"
Premature small for gestational age infants fed an exclusive human milk-based diet achieve catch-up growth without metabolic consequences at 2 years of age,2019-05-01,"MEDI, MEDI"
Adsorption of single and mixed haloacetonitriles on silica-based porous materials: Mechanisms and effects of porous structures,2019-05-01,"ENVI, ENVI, ENVI"
"Productive aging in developing Southeast Asia: Comparative analyses between Myanmar, Vietnam and Thailand",2019-05-01,"SOCI, ARTS"
Novel mutations in SPTA1 and SPTB identified by whole exome sequencing in eight Thai families with hereditary pyropoikilocytosis presenting with severe fetal and neonatal anaemia,2019-05-01,MEDI
Market Opportunity Analysis in Thailand: Case of Individual Power Sources by Thermoelectric-Generator Technology for Portable Electronics,2019-05-01,BUSI
Prophylactic angiographic embolisation after endoscopic control of bleeding to high-risk peptic ulcers: A randomised controlled trial,2019-05-01,MEDI
Diagnostic Performance of the Electroencephalogram in the Elderly Manifesting With Episodes of Unresponsiveness,2019-05-01,"NEUR, MEDI"
Providing regular care for grandchildren in Thailand: An analysis of the impact on grandparents’ health,2019-05-01,"SOCI, ARTS"
Through the looking glass: Understanding Thai academics' viewpoints on integrated marketing communications,2019-05-01,SOCI
Health status and labour market outcome: Empirical evidence from Australia,2019-05-01,ECON
Erratum: Au-catalyzed desorption of GaAs oxides (Nanotechnology (2019) 30 (215703) DOI: 10.1088/1361-6528/ab062e),2019-04-30,"CENG, CHEM, MATE, ENGI, ENGI, ENGI"
Assessment of bioaerosols in tuberculosis high-risk areas of health care facilities in central Thailand,2019-04-30,BIOC
Characteristics and risk factors for antituberculosis drug-induced liver injury in a cohort of patients with cirrhosis in a tertiary referral university teaching hospital in Thailand,2019-04-30,BIOC
"Measurement and Determinants of Quality of Life of Older Adults in Ho Chi Minh City, Vietnam",2019-04-30,"PSYC, ARTS, SOCI, SOCI"
A novel catalyst of Ni hybridized with single-walled carbon nanohorns for converting methyl levulinate to γ-valerolactone,2019-04-30,"CHEM, PHYS, PHYS, PHYS, MATE"
Unacceptable Forms of Work in the Thai Sex and Entertainment Industry,2019-04-29,"SOCI, SOCI"
Quasiparticle relaxation dynamics in URu2-xFexSi2 single crystals,2019-04-29,"MATE, PHYS"
Factors influencing the decision to choose a birth center by pregnant women in Gombe state Nigeria: Baseline survey,2019-04-25,"MEDI, MEDI"
Controlling self-assembling and color-transition of polydiacetylene/zinc(II) ion/zinc oxide nanocomposites by varying pH: Effects of surface charge and head group dissociation,2019-04-25,CENG
Re-forming of CO2-Containing Natural Gas with Steam and Partial Oxidation over Ni Catalysts in Corona Discharge for Synthesis Gas Production,2019-04-24,"CHEM, CENG, ENGI"
Subject-Independent Emotion Recognition during Music Listening Based on EEG Using Deep Convolutional Neural Networks,2019-04-22,COMP
Heterogeneity effects on the management of retirement fund,2019-04-21,ECON
Three-dimensional dynamic response of multilayered poroelastic media,2019-04-21,"EART, EART, ENGI"
Effects of conductive polyazulene and plasticizer embedded in deproteinized natural rubber transdermal patch on electrically controlled naproxen release-permeation,2019-04-20,PHAR
Search for W Boson Decays to Three Charged Pions,2019-04-18,PHYS
Catalytic Steam Reforming of Biomass-Derived Tar over the Coal/Biomass Blended Char: Effect of Devolatilization Temperature and Biomass Type,2019-04-18,"CENG, ENER, ENER"
"DP4-assisted structure elucidation of isodemethylchodatin, a new norlichexanthone derivative meager in h-atoms, from the lichen parmotrema tsavoense",2019-04-18,"CHEM, CHEM, BIOC, PHAR, PHAR, CHEM, CHEM"
Evaluating the CO2 Capture Performance Using a BEA-AMP Biblend Amine Solvent with Novel High-Performing Absorber and Desorber Catalysts in a Bench-Scale CO2 Capture Pilot Plant,2019-04-18,"CENG, ENER, ENER"
An application of scissored-pair control moment gyroscopes in a design of wearable balance assistance device for the elderly,2019-04-18,"BIOC, ENGI, MEDI, MEDI"
Jet Shapes of Isolated Photon-Tagged Jets in Pb-Pb and pp Collisions at sNN =5.02 TeV,2019-04-17,PHYS
"An effect-analysis method for species-dependent coral health status in temperature and ammonia: A case study of Acropora sp., Turbinaria sp., and Porites sp.",2019-04-17,"ENVI, ENER, EART"
Attention allocation to 2D and 3D emotion-inducing scenes: A neurophysiological study,2019-04-17,NEUR
Cationic-Polymer-Functionalized Zinc Oxide Quantum Dots: Preparation and Application to Iron(II) Ion Detection,2019-04-16,CHEM
